Date,Open,High,Low,Close
04/07/2017,5.035,5.035,5.035,5.035
05/07/2017,5.0375,5.0375,5.0375,5.0375
06/07/2017,5.02,5.02,5.01,5.01
07/07/2017,5.00875,5.00875,5.00875,5.00875
10/07/2017,4.993,4.993,4.993,4.993
11/07/2017,4.9425,4.9425,4.9425,4.9425
12/07/2017,4.99,4.99,4.99,4.98
13/07/2017,4.976,4.976,4.976,4.976
14/07/2017,5.00075,5.00075,5.00075,5.00075
17/07/2017,5.02,5.02,5.02,5.02
18/07/2017,5.02375,5.02375,5.02375,5.02375
19/07/2017,5.02375,5.02375,5.02375,5.02375
20/07/2017,5.0475,5.0475,5.0475,5.0475
21/07/2017,5.02625,5.02625,5.02625,5.02625
24/07/2017,5.04625,5.04625,5.04625,5.04625
25/07/2017,5.06375,5.06375,5.06375,5.06375
26/07/2017,5.07,5.07,5.07,5.07
27/07/2017,5.08625,5.08625,5.08625,5.08625
28/07/2017,5.07,5.07,5.07,5.07
31/07/2017,5.06,5.06,5.06,5.06
01/08/2017,5.06,5.06,5.06,5.07
02/08/2017,5.04875,5.04875,5.04875,5.04875
03/08/2017,5.05,5.05,5.05,5.07
04/08/2017,5.0325,5.0325,5.0325,5.0325
07/08/2017,5.05625,5.05625,5.05625,5.05625
08/08/2017,5.0625,5.0625,5.0625,5.0625
09/08/2017,5.0475,5.0475,5.0475,5.0475
10/08/2017,5.05375,5.05375,5.05375,5.05375
11/08/2017,5.05375,5.05375,5.05375,5.05375
14/08/2017,5.075,5.075,5.075,5.075
15/08/2017,5.08,5.08,5.08,5.09
16/08/2017,5.09,5.09,5.09,5.11
17/08/2017,5.1025,5.1025,5.1025,5.1025
18/08/2017,5.05125,5.05125,5.05125,5.05125
21/08/2017,5.065,5.065,5.065,5.065
22/08/2017,5.065,5.065,5.065,5.065
23/08/2017,5.05,5.05,5.05,5.05
24/08/2017,5.02375,5.02375,5.02375,5.02375
25/08/2017,5.00425,5.00425,5.00425,5.00425
29/08/2017,4.999,4.999,4.999,4.999
30/08/2017,4.994,4.994,4.994,4.994
31/08/2017,5.0075,5.0075,5.0075,5.0075
01/09/2017,5.01375,5.01375,5.01375,5.01375
04/09/2017,5.0125,5.0125,5.0125,5.0125
05/09/2017,5.02375,5.02375,5.02375,5.02375
06/09/2017,5.03875,5.03875,5.03875,5.03875
07/09/2017,5.04875,5.04875,5.04875,5.04875
08/09/2017,5.045,5.045,5.045,5.045
11/09/2017,5.06,5.06,5.06,5.06
12/09/2017,5.06375,5.06375,5.06375,5.06375
13/09/2017,5.07,5.07,5.07,5.09
14/09/2017,5.055,5.055,5.055,5.055
15/09/2017,5.06875,5.06875,5.06875,5.06875
18/09/2017,5.08375,5.08375,5.08375,5.08375
19/09/2017,5.06,5.06,5.06,5.06
20/09/2017,5.0475,5.0475,5.0475,5.0475
21/09/2017,4.9865,4.9865,4.9865,4.9865
22/09/2017,4.9645,4.9645,4.9645,4.9645
25/09/2017,4.9825,4.9825,4.9825,4.9825
26/09/2017,5,5,5,5
27/09/2017,4.958,4.958,4.958,4.958
28/09/2017,4.9655,4.9655,4.9655,4.9655
29/09/2017,4.9695,4.9695,4.9695,4.9695
02/10/2017,4.964,4.964,4.964,4.964
03/10/2017,4.957,4.957,4.957,4.957
04/10/2017,4.9695,4.9695,4.9695,4.9695
05/10/2017,4.9995,4.9995,4.9995,4.9995
06/10/2017,4.9545,4.9545,4.9545,4.9545
09/10/2017,4.9505,4.9505,4.9505,4.9505
10/10/2017,4.9605,4.9605,4.9605,4.9605
11/10/2017,4.9915,4.9915,4.9915,4.9915
12/10/2017,5,5,5,5.01
13/10/2017,5.0225,5.0225,5.0225,5.0225
16/10/2017,5.02,5.02,5.02,5.02
17/10/2017,5.0075,5.0075,5.0075,5.0075
18/10/2017,4.99,4.99,4.99,5
19/10/2017,4.9715,4.9715,4.9715,4.9715
20/10/2017,4.949,4.949,4.949,4.949
23/10/2017,4.966,4.966,4.966,4.966
24/10/2017,4.9405,4.9405,4.9405,4.9405
25/10/2017,4.908,4.908,4.908,4.908
26/10/2017,4.952,4.952,4.952,4.952
27/10/2017,4.9,4.9,4.9,4.9
30/10/2017,4.849,4.849,4.849,4.849
31/10/2017,4.884,4.884,4.884,4.884
01/11/2017,4.914,4.914,4.914,4.914
02/11/2017,4.8855,4.8855,4.8855,4.8855
03/11/2017,4.9055,4.9055,4.9055,4.9055
06/11/2017,4.8695,4.8695,4.8695,4.8695
07/11/2017,4.8855,4.8855,4.8855,4.8855
08/11/2017,4.929,4.929,4.929,4.929
09/11/2017,4.934,4.934,4.934,4.934
10/11/2017,4.974,4.974,4.974,4.974
13/11/2017,5.02875,5.02875,5.02875,5.02875
14/11/2017,5.03,5.03,5.03,5.03
15/11/2017,5.00875,5.00875,5.00875,5.00875
16/11/2017,5.06,5.06,5.06,5.06
17/11/2017,5.05,5.05,5.05,5.05
20/11/2017,5.05,5.05,5.05,5.05
21/11/2017,5.07,5.07,5.07,5.07
22/11/2017,5.04375,5.04375,5.04375,5.04375
23/11/2017,5.05125,5.05125,5.05125,5.05125
24/11/2017,5.05,5.05,5.05,5.05
27/11/2017,5.05375,5.05375,5.05375,5.05375
28/11/2017,5.05375,5.05375,5.05375,5.05375
29/11/2017,5.1175,5.1175,5.1175,5.1175
30/11/2017,5.14,5.14,5.14,5.14
01/12/2017,5.12125,5.12125,5.12125,5.12125
04/12/2017,5.215,5.215,5.215,5.215
05/12/2017,5.22,5.22,5.22,5.22
06/12/2017,5.2225,5.2225,5.2175,5.2325
07/12/2017,5.24,5.24,5.24,5.21
08/12/2017,5.22,5.22,5.22,5.2
11/12/2017,5.2,5.2,5.2,5.2
12/12/2017,5.2,5.2,5.2,5.2
13/12/2017,5.2,5.2,5.2,5.2
14/12/2017,5.2,5.2,5.2,5.2
15/12/2017,5.2,5.2,5.2,5.2
18/12/2017,5.28,5.28,5.28,5.29
19/12/2017,5.29,5.29,5.29,5.29
20/12/2017,5.25,5.25,5.25,5.25
21/12/2017,5.28,5.28,5.28,5.28
22/12/2017,5.28,5.28,5.28,5.28
27/12/2017,5.3,5.3,5.3,5.29
28/12/2017,5.29,5.29,5.29,5.29
29/12/2017,5.29,5.29,5.29,5.29
02/01/2018,5.29,5.29,5.29,5.29
03/01/2018,5.25,5.25,5.25,5.25
04/01/2018,5.24,5.26,5.24,5.26
05/01/2018,5.26,5.26,5.26,5.26
08/01/2018,5.29,5.29,5.29,5.28
09/01/2018,5.28,5.28,5.28,5.28
10/01/2018,5.27,5.27,5.27,5.26
11/01/2018,5.26,5.26,5.26,5.26
12/01/2018,5.26,5.26,5.26,5.26
15/01/2018,5.26,5.26,5.26,5.26
16/01/2018,5.26,5.26,5.26,5.26
17/01/2018,5.26,5.26,5.26,5.26
18/01/2018,5.33,5.33,5.3,5.31
19/01/2018,5.31,5.31,5.31,5.31
22/01/2018,5.31,5.31,5.31,5.31
23/01/2018,5.4,5.4,5.4,5.4
24/01/2018,5.4,5.4,5.4,5.4
25/01/2018,5.4,5.4,5.4,5.4
26/01/2018,5.41,5.41,5.41,5.41
29/01/2018,5.42,5.42,5.42,5.42
30/01/2018,5.39,5.39,5.39,5.38
31/01/2018,5.38,5.38,5.38,5.38
01/02/2018,5.38,5.38,5.38,5.38
02/02/2018,5.3,5.3,5.3,5.29
05/02/2018,5.23,5.23,5.22,5.21
06/02/2018,5.21,5.21,5.21,5.21
07/02/2018,5.06,5.08,5.06,5.14
08/02/2018,5.07,5.08,5.05,5.04
09/02/2018,4.98,4.98,4.96,4.95
12/02/2018,5.02,5.02,4.99,5.01
13/02/2018,5,5,5,5.01
14/02/2018,5.05,5.05,5.04,5.04
15/02/2018,5.06,5.06,5.05,5.06
16/02/2018,5.06,5.06,5.06,5.06
19/02/2018,5.06,5.06,5.06,5.06
20/02/2018,5.06,5.06,5.06,5.06
21/02/2018,5.02,5.04,5.02,5.01
22/02/2018,5.01,5.01,5.01,5.01
23/02/2018,5.01,5.01,5.01,5.01
26/02/2018,5.01,5.01,5.01,5.01
27/02/2018,5.07,5.07,5.07,5.03
28/02/2018,5,5,5,4.99
01/03/2018,4.94,4.94,4.94,4.93
02/03/2018,4.93,4.93,4.93,4.93
05/03/2018,4.99,4.99,4.99,4.99
06/03/2018,5.02,5.02,5,4.99
07/03/2018,4.98,4.98,4.98,4.98
08/03/2018,4.98,4.98,4.98,4.98
09/03/2018,4.98,4.98,4.98,4.98
12/03/2018,4.98,4.98,4.98,4.98
13/03/2018,5.06,5.06,5.05,5.04
14/03/2018,5.05,5.05,5.03,5
15/03/2018,4.99,4.99,4.98,4.97
16/03/2018,4.97,4.97,4.97,4.97
19/03/2018,4.97,4.97,4.97,4.97
20/03/2018,4.97,4.97,4.97,4.97
21/03/2018,4.87,4.87,4.87,4.84
22/03/2018,4.84,4.84,4.84,4.84
23/03/2018,4.84,4.84,4.84,4.84
26/03/2018,4.84,4.84,4.84,4.84
27/03/2018,4.84,4.84,4.84,4.84
28/03/2018,4.84,4.84,4.84,4.84
29/03/2018,4.84,4.84,4.84,4.84
03/04/2018,4.78,4.8,4.78,4.81
04/04/2018,4.8795,4.8795,4.8795,4.8795
05/04/2018,4.8795,4.8795,4.8795,4.8795
06/04/2018,4.8795,4.8795,4.8795,4.8795
09/04/2018,4.89,4.89,4.89,4.9
10/04/2018,4.896,4.896,4.896,4.896
11/04/2018,4.86,4.86,4.86,4.88
12/04/2018,4.894,4.894,4.894,4.894
13/04/2018,4.894,4.894,4.894,4.894
16/04/2018,4.894,4.894,4.894,4.894
17/04/2018,4.894,4.894,4.894,4.894
18/04/2018,4.894,4.894,4.894,4.894
19/04/2018,4.894,4.894,4.894,4.894
20/04/2018,4.894,4.894,4.894,4.894
23/04/2018,4.894,4.894,4.894,4.894
24/04/2018,4.65,4.65,4.65,4.67
25/04/2018,4.6445,4.6445,4.6445,4.6445
26/04/2018,4.6445,4.6445,4.6445,4.6445
27/04/2018,4.6445,4.6445,4.6445,4.6445
30/04/2018,4.6445,4.6445,4.6445,4.6445
01/05/2018,4.68,4.68,4.67,4.62
02/05/2018,4.59,4.59,4.59,4.58
03/05/2018,4.5295,4.5295,4.5295,4.5295
04/05/2018,4.5295,4.5295,4.5295,4.5295
08/05/2018,4.5295,4.5295,4.5295,4.5295
09/05/2018,4.5295,4.5295,4.5295,4.5295
10/05/2018,4.5295,4.5295,4.5295,4.5295
11/05/2018,4.6,4.6,4.6,4.59
14/05/2018,4.591,4.591,4.591,4.591
15/05/2018,4.58,4.58,4.58,4.57
16/05/2018,4.5955,4.5955,4.5955,4.5955
17/05/2018,4.5955,4.5955,4.5955,4.5955
18/05/2018,4.5955,4.5955,4.5955,4.5955
21/05/2018,4.5955,4.5955,4.5955,4.5955
22/05/2018,4.5955,4.5955,4.5955,4.5955
23/05/2018,4.5955,4.5955,4.5955,4.5955
24/05/2018,4.5955,4.5955,4.5955,4.5955
25/05/2018,4.5955,4.5955,4.5955,4.5955
29/05/2018,4.5955,4.5955,4.5955,4.5955
30/05/2018,4.5955,4.5955,4.5955,4.5955
31/05/2018,4.68,4.68,4.68,4.61
01/06/2018,4.598,4.598,4.598,4.598
04/06/2018,4.62,4.62,4.62,4.64
05/06/2018,4.616,4.616,4.616,4.616
06/06/2018,4.616,4.616,4.616,4.616
07/06/2018,4.66,4.66,4.66,4.66
08/06/2018,4.69,4.69,4.69,4.69
11/06/2018,4.733,4.733,4.733,4.733
12/06/2018,4.733,4.733,4.733,4.733
13/06/2018,4.733,4.733,4.733,4.733
14/06/2018,4.74,4.75,4.74,4.75
15/06/2018,4.776,4.776,4.776,4.776
18/06/2018,4.776,4.776,4.776,4.776
19/06/2018,4.776,4.776,4.776,4.776
20/06/2018,4.776,4.776,4.776,4.776
21/06/2018,4.76,4.76,4.76,4.79
22/06/2018,4.817,4.817,4.817,4.817
25/06/2018,4.817,4.817,4.817,4.817
26/06/2018,4.84,4.84,4.81,4.84
27/06/2018,4.82,4.82,4.82,4.84
28/06/2018,4.82,4.82,4.82,4.83
29/06/2018,4.83,4.83,4.83,4.82
02/07/2018,4.8,4.8,4.8,4.79
03/07/2018,4.79,4.81,4.79,4.81
04/07/2018,4.806,4.806,4.806,4.806
05/07/2018,4.82,4.82,4.82,4.82
06/07/2018,4.87,4.87,4.87,4.89
09/07/2018,4.8665,4.8665,4.8665,4.8665
10/07/2018,4.8665,4.8665,4.8665,4.8665
11/07/2018,4.9,4.9,4.89,4.9
12/07/2018,4.905,4.905,4.905,4.905
13/07/2018,4.9,4.91,4.9,4.92
16/07/2018,4.9,4.9,4.9,4.9
17/07/2018,4.9,4.9,4.9,4.93
18/07/2018,4.93,4.93,4.93,4.9
19/07/2018,4.897,4.897,4.897,4.897
20/07/2018,4.897,4.897,4.897,4.897
23/07/2018,4.897,4.897,4.897,4.897
24/07/2018,4.91,4.91,4.91,4.91
25/07/2018,4.9435,4.9435,4.9435,4.9435
26/07/2018,5.02,5.02,5.02,4.99
27/07/2018,5,5,5,5
30/07/2018,4.98,4.98,4.98,4.99
31/07/2018,4.97,4.97,4.97,5
01/08/2018,4.99,4.99,4.99,4.97
02/08/2018,4.96,4.96,4.96,4.98
03/08/2018,5.0925,5.0925,5.0925,5.0925
06/08/2018,5.07,5.09,5.07,5.08
07/08/2018,5.045,5.045,5.045,5.045
08/08/2018,5.045,5.045,5.045,5.045
09/08/2018,5.045,5.045,5.045,5.045
10/08/2018,4.99,5,4.99,4.99
13/08/2018,4.97,4.97,4.97,4.97
14/08/2018,4.997,4.997,4.997,4.997
15/08/2018,4.99,4.99,4.99,5
16/08/2018,5.1025,5.1025,5.1025,5.1025
17/08/2018,5.1025,5.1025,5.1025,5.1025
20/08/2018,5.1025,5.1025,5.1025,5.1025
21/08/2018,5.1025,5.1025,5.1025,5.1025
22/08/2018,5.1,5.1,5.1,5.07
23/08/2018,5.0625,5.0625,5.0625,5.0625
24/08/2018,5.06,5.06,5.05,5.05
28/08/2018,5.045,5.045,5.045,5.045
29/08/2018,5.04,5.04,5.04,5.05
30/08/2018,5.02875,5.02875,5.02875,5.02875
31/08/2018,5.02,5.02,5.02,5.03
03/09/2018,5.03,5.03,5.03,5.03
04/09/2018,5.02,5.02,5.02,5.03
05/09/2018,5.01,5.01,5.01,5.06
06/09/2018,5.07,5.07,5.07,5.07
07/09/2018,5.09,5.09,5.09,5.08
10/09/2018,5.09,5.09,5.09,5.11
11/09/2018,5.09,5.09,5.08,5.08
12/09/2018,5.12,5.12,5.12,5.14
13/09/2018,5.14,5.14,5.12,5.12
14/09/2018,5.11,5.11,5.11,5.11
17/09/2018,5.11,5.11,5.11,5.12
18/09/2018,5.11,5.11,5.11,5.11
19/09/2018,5.11,5.11,5.11,5.11
20/09/2018,5.12,5.14,5.12,5.15
21/09/2018,5.18,5.19,5.18,5.18
24/09/2018,5.12,5.12,5.12,5.11
25/09/2018,5.11,5.11,5.1,5.1
26/09/2018,5.0975,5.0975,5.0975,5.0975
27/09/2018,5.06,5.09,5.06,5.1
28/09/2018,5.06,5.06,5.06,5.07
01/10/2018,5.0775,5.0775,5.0775,5.0775
02/10/2018,5.07,5.07,5.06,5.08
03/10/2018,5.1025,5.1025,5.1025,5.1025
04/10/2018,5.03,5.03,5.03,5.01
05/10/2018,5.035,5.035,5.035,5.035
08/10/2018,5.02,5.03,5.02,5.08
09/10/2018,5.1,5.1,5.1,5.1
10/10/2018,5.07,5.07,5.07,5.1
11/10/2018,4.99,5,4.99,4.98
12/10/2018,4.9215,4.9215,4.9215,4.9215
15/10/2018,4.93,4.93,4.93,4.98
16/10/2018,5.005,5.005,5.005,5.005
17/10/2018,5.01,5.01,5.01,5.01
18/10/2018,5.0725,5.0725,5.0725,5.0725
19/10/2018,5.1275,5.1275,5.1275,5.1275
22/10/2018,5.14,5.14,5.14,5.11
23/10/2018,5.08,5.09,5.08,5.07
24/10/2018,5.12,5.12,5.11,5.18
25/10/2018,5.17,5.18,5.17,5.16
26/10/2018,5.15,5.15,5.13,5.09
29/10/2018,5.17,5.17,5.17,5.16
30/10/2018,5.16,5.16,5.16,5.2
31/10/2018,5.22,5.22,5.15,5.18
01/11/2018,5.2175,5.2175,5.2175,5.2175
02/11/2018,5.24,5.24,5.24,5.18
05/11/2018,5.26,5.26,5.26,5.26
06/11/2018,5.27,5.27,5.26,5.28
07/11/2018,5.32,5.32,5.32,5.3
08/11/2018,5.32,5.32,5.32,5.32
09/11/2018,5.32,5.32,5.32,5.36
12/11/2018,5.34,5.37,5.34,5.36
13/11/2018,5.30125,5.30125,5.30125,5.30125
14/11/2018,5.29,5.29,5.29,5.29
15/11/2018,5.23625,5.23625,5.23625,5.23625
16/11/2018,5.24,5.25,5.24,5.26
19/11/2018,5.26,5.26,5.25,5.26
20/11/2018,5.19125,5.19125,5.19125,5.19125
21/11/2018,5.18,5.18,5.18,5.14
22/11/2018,5.105,5.105,5.105,5.105
23/11/2018,5.1,5.1,5.1,5.15
26/11/2018,5.17,5.17,5.16,5.13
27/11/2018,5.16,5.16,5.14,5.15
28/11/2018,5.2,5.2,5.2,5.2
29/11/2018,5.25,5.25,5.23,5.24
30/11/2018,5.24,5.24,5.24,5.24
03/12/2018,5.24,5.24,5.24,5.24
04/12/2018,5.28,5.28,5.28,5.31
05/12/2018,5.21,5.21,5.21,5.2
06/12/2018,5.19,5.19,5.16,5.1
07/12/2018,5.19,5.19,5.18,5.17
10/12/2018,5.075,5.075,5.075,5.075
11/12/2018,5.15,5.15,5.15,5.19
12/12/2018,5.21,5.21,5.18,5.17
13/12/2018,5.2,5.2,5.2,5.2
14/12/2018,5.1225,5.1225,5.1225,5.1225
17/12/2018,5.12,5.12,5.12,5.06
18/12/2018,4.98,4.98,4.98,4.97
19/12/2018,4.95,4.96,4.95,4.95
20/12/2018,4.83,4.83,4.83,4.84
21/12/2018,4.82,4.82,4.82,4.86
24/12/2018,4.7295,4.7295,4.7295,4.7295
27/12/2018,4.71,4.71,4.71,4.7
28/12/2018,4.8,4.81,4.8,4.79
31/12/2018,4.8065,4.8065,4.8065,4.8065
02/01/2019,4.78,4.78,4.78,4.76
03/01/2019,4.774,4.774,4.774,4.774
04/01/2019,4.812,4.812,4.812,4.812
07/01/2019,4.81,4.81,4.81,4.84
08/01/2019,4.86,4.86,4.86,4.87
09/01/2019,4.8645,4.8645,4.8645,4.8645
10/01/2019,4.855,4.855,4.855,4.855
11/01/2019,4.87,4.87,4.86,4.87
14/01/2019,4.858,4.858,4.858,4.858
15/01/2019,4.86,4.88,4.86,4.9
16/01/2019,4.872,4.872,4.872,4.872
17/01/2019,4.89,4.9,4.89,4.89
18/01/2019,4.96,4.96,4.96,4.96
21/01/2019,4.96,4.96,4.96,4.96
22/01/2019,4.94,4.96,4.93,4.91
23/01/2019,4.96,4.96,4.96,4.94
24/01/2019,4.896,4.896,4.896,4.896
25/01/2019,4.915,4.915,4.915,4.915
28/01/2019,4.89,4.89,4.89,4.89
29/01/2019,4.93,4.93,4.91,4.92
30/01/2019,4.921,4.929,4.921,4.953
31/01/2019,4.964,4.964,4.955,5.015
01/02/2019,5.045,5.045,5.045,5.02625
04/02/2019,5.035,5.035,5.0225,5.0525
05/02/2019,5.07,5.0875,5.065,5.0775
06/02/2019,5.0725,5.075,5.0725,5.065
07/02/2019,5.065,5.075,5.0525,5.0475
08/02/2019,5.0525,5.0525,5.0525,5.0525
11/02/2019,5.11,5.115,5.1075,5.09
12/02/2019,5.14,5.14,5.14,5.14
13/02/2019,5.155,5.1675,5.155,5.16
14/02/2019,5.17,5.1825,5.1075,5.0975
15/02/2019,5.1025,5.155,5.1025,5.15
18/02/2019,5.1475,5.1475,5.1475,5.1475
19/02/2019,5.16,5.165,5.16,5.185
20/02/2019,5.1788,5.1788,5.1788,5.16
21/02/2019,5.1725,5.18,5.165,5.18
22/02/2019,5.1725,5.175,5.1675,5.1675
25/02/2019,5.165,5.165,5.165,5.17
26/02/2019,5.165,5.175,5.1575,5.15
27/02/2019,5.1325,5.1425,5.13,5.135
28/02/2019,5.155,5.1575,5.155,5.1725
01/03/2019,5.1875,5.2,5.155,5.145
04/03/2019,5.1875,5.1875,5.1875,5.1475
05/03/2019,5.1625,5.1625,5.1625,5.1575
06/03/2019,5.13,5.13,5.13,5.13
07/03/2019,5.135,5.135,5.11,5.1175
08/03/2019,5.1175,5.1375,5.1175,5.1175
11/03/2019,5.125,5.125,5.125,5.16
12/03/2019,5.1925,5.1925,5.1925,5.1925
13/03/2019,5.22,5.23,5.22,5.2225
14/03/2019,5.25,5.25,5.2225,5.22
15/03/2019,5.245,5.2475,5.245,5.2525
18/03/2019,5.26,5.2625,5.2425,5.2525
19/03/2019,5.275,5.275,5.275,5.275
20/03/2019,5.2325,5.2325,5.2325,5.235
21/03/2019,5.2175,5.29,5.2175,5.2775
22/03/2019,5.3025,5.315,5.2875,5.2975
25/03/2019,5.2775,5.2975,5.27,5.3
26/03/2019,5.2975,5.3325,5.2975,5.3325
27/03/2019,5.3225,5.3425,5.31,5.29375
28/03/2019,5.34,5.34,5.34,5.33
29/03/2019,5.345,5.3525,5.345,5.3475
01/04/2019,5.39,5.3975,5.38,5.395
02/04/2019,5.3675,5.3675,5.3375,5.3275
03/04/2019,5.3075,5.3075,5.3075,5.3075
04/04/2019,5.3,5.3,5.3,5.3
05/04/2019,5.31,5.3175,5.31,5.3075
08/04/2019,5.3275,5.33,5.3275,5.3275
09/04/2019,5.3175,5.3225,5.3175,5.3325
10/04/2019,5.345,5.35,5.345,5.3425
