Date,Open,High,Low,Close
05/28/2019,25616.55,25717.63,25342.28,25347.77
05/24/2019,25551.07,25670.81,25496.20,25585.69
05/23/2019,25657.99,25657.99,25328.09,25490.47
05/22/2019,25818.46,25878.21,25755.11,25776.61
05/21/2019,25782.34,25898.27,25779.61,25877.33
05/20/2019,25655.31,25751.71,25560.55,25679.90
05/17/2019,25719.95,25948.74,25657.78,25764.00
05/16/2019,25692.14,25957.63,25692.14,25862.68
05/15/2019,25400.13,25724.89,25341.94,25648.02
05/14/2019,25384.03,25688.96,25384.03,25532.05
05/13/2019,25568.06,25568.06,25222.51,25324.99
05/10/2019,25763.72,26019.32,25469.86,25942.37
05/09/2019,25878.85,25884.89,25517.39,25828.36
05/08/2019,25933.79,26118.10,25889.41,25967.33
05/07/2019,26276.90,26276.90,25789.71,25965.09
05/06/2019,26160.62,26476.27,26033.95,26438.48
05/03/2019,26379.14,26534.96,26370.09,26504.95
05/02/2019,26407.15,26454.69,26180.36,26307.79
05/01/2019,26639.06,26689.39,26426.38,26430.14
04/30/2019,26594.56,26614.04,26419.47,26592.91
04/29/2019,26559.87,26602.54,26520.75,26554.39
04/26/2019,26454.62,26543.56,26392.55,26543.33
04/25/2019,26426.37,26536.48,26310.28,26462.08
04/24/2019,26652.56,26680.58,26582.86,26597.05
04/23/2019,26513.83,26695.96,26503.56,26656.39
04/22/2019,26510.77,26553.05,26458.61,26511.05
04/18/2019,26463.37,26602.42,26444.53,26559.54
04/17/2019,26468.53,26501.02,26391.86,26449.54
04/16/2019,26482.19,26530.71,26397.19,26452.66
04/15/2019,26407.76,26424.85,26316.42,26384.77
04/12/2019,26357.79,26436.68,26309.72,26412.30
04/11/2019,26188.21,26229.88,26062.59,26143.05
04/10/2019,26173.71,26209.49,26101.24,26157.16
04/09/2019,26243.54,26246.34,26103.14,26150.58
04/08/2019,26312.67,26344.65,26246.03,26341.02
04/05/2019,26427.56,26487.57,26370.82,26424.99
04/04/2019,26213.42,26398.90,26212.78,26384.63
04/03/2019,26238.03,26282.17,26138.47,26218.13
04/02/2019,26213.55,26221.24,26122.31,26179.13
04/01/2019,26075.10,26280.90,26071.69,26258.42
03/29/2019,25827.31,25949.32,25771.67,25928.68
03/28/2019,25693.32,25743.41,25576.69,25717.46
03/27/2019,25676.34,25758.17,25425.27,25625.59
03/26/2019,25649.56,25796.29,25544.78,25657.73
03/25/2019,25490.72,25603.27,25372.26,25516.83
03/22/2019,25844.65,25877.01,25501.45,25502.32
03/21/2019,25688.44,26009.90,25657.78,25962.51
03/20/2019,25867.79,25929.52,25670.63,25745.67
03/19/2019,25987.87,26109.68,25814.92,25887.38
03/18/2019,25801.88,25924.77,25785.66,25914.10
03/15/2019,25720.96,25927.91,25649.70,25848.87
03/14/2019,25692.31,25752.84,25621.31,25709.94
03/13/2019,25637.23,25776.49,25571.31,25702.89
03/12/2019,25600.30,25675.44,25522.17,25554.66
03/11/2019,25208.00,25661.63,25208.00,25650.88
03/08/2019,25347.38,25466.14,25252.46,25450.24
03/07/2019,25645.45,25645.45,25352.55,25473.23
03/06/2019,25818.76,25837.61,25633.71,25673.46
03/05/2019,25829.07,25877.15,25725.63,25806.63
03/04/2019,26122.19,26155.98,25611.55,25819.65
03/01/2019,26019.67,26143.92,25914.37,26026.32
02/28/2019,25984.28,26029.21,25896.56,25916.00
02/27/2019,25995.60,26039.68,25877.24,25985.16
02/26/2019,26051.61,26155.29,25966.01,26057.98
02/25/2019,26126.15,26241.42,26080.66,26091.95
02/22/2019,25906.27,26052.90,25906.27,26031.81
02/21/2019,25922.41,25938.88,25762.21,25850.63
02/20/2019,25872.26,25986.20,25846.48,25954.44
02/19/2019,25849.85,25961.44,25820.01,25891.32
02/15/2019,25564.63,25883.72,25564.63,25883.25
02/14/2019,25460.65,25558.90,25308.09,25439.39
02/13/2019,25480.86,25625.95,25480.86,25543.27
02/12/2019,25152.03,25458.98,25152.03,25425.76
02/11/2019,25142.81,25196.75,25009.10,25053.11
02/08/2019,25042.36,25106.39,24883.04,25106.33
02/07/2019,25265.81,25314.26,25000.52,25169.53
02/06/2019,25371.57,25439.04,25312.06,25390.30
02/05/2019,25287.93,25427.32,25287.65,25411.52
02/04/2019,25062.12,25239.91,24977.67,25239.37
02/01/2019,25025.31,25193.15,24982.49,25063.89
01/31/2019,24954.48,25049.62,24842.09,24999.67
01/30/2019,24826.52,25109.62,24790.90,25014.86
01/29/2019,24519.62,24674.87,24504.04,24579.96
01/28/2019,24596.98,24596.98,24323.94,24528.22
01/25/2019,24687.21,24860.15,24676.75,24737.20
01/24/2019,24579.96,24626.30,24422.73,24553.24
01/23/2019,24577.25,24700.98,24307.17,24575.62
01/22/2019,24607.76,24607.76,24244.31,24404.48
01/18/2019,24534.19,24750.22,24459.03,24706.35
01/17/2019,24147.09,24474.46,24088.90,24370.10
01/16/2019,24139.91,24288.61,24119.72,24207.16
01/15/2019,23914.11,24099.14,23887.93,24065.59
01/14/2019,23880.53,23964.90,23765.24,23909.84
01/11/2019,23940.01,23996.32,23798.16,23995.95
01/10/2019,23811.11,24014.78,23703.25,24001.92
01/09/2019,23844.27,23985.45,23776.56,23879.12
01/08/2019,23680.32,23864.65,23581.45,23787.45
01/07/2019,23474.26,23687.74,23301.59,23531.35
01/04/2019,22894.92,23518.64,22894.92,23433.16
01/03/2019,23176.39,23176.39,22638.41,22686.22
01/02/2019,23058.61,23413.47,22928.59,23346.24
12/31/2018,23153.94,23333.18,23118.30,23327.46
12/28/2018,23213.61,23381.88,22981.33,23062.40
12/27/2018,22629.06,23138.89,22267.42,23138.82
12/26/2018,21857.73,22878.92,21712.53,22878.45
12/24/2018,22317.28,22339.87,21792.20,21792.20
12/21/2018,22871.74,23254.59,22396.34,22445.37
12/20/2018,23224.12,23282.20,22644.31,22859.60
12/19/2018,23693.33,24057.34,23162.64,23323.66
12/18/2018,23769.13,23927.77,23516.02,23675.64
12/17/2018,23986.83,24088.08,23456.88,23592.98
12/14/2018,24408.04,24431.14,24033.79,24100.51
12/13/2018,24575.86,24740.96,24473.29,24597.38
12/12/2018,24509.09,24828.29,24509.09,24527.27
12/11/2018,24719.91,24791.26,24221.06,24370.24
12/10/2018,24360.95,24500.81,23881.37,24423.26
12/07/2018,24918.82,25095.62,24284.78,24388.95
12/06/2018,24737.42,24951.01,24242.22,24947.67
12/04/2018,25752.56,25773.12,25008.11,25027.07
12/03/2018,25779.57,25980.21,25670.51,25826.43
11/30/2018,25307.14,25549.71,25250.97,25538.46
11/29/2018,25343.65,25479.04,25202.79,25338.84
11/28/2018,24832.84,25368.93,24832.84,25366.43
11/27/2018,24557.02,24750.73,24416.03,24748.73
11/26/2018,24364.13,24673.29,24364.13,24640.24
11/23/2018,24336.40,24408.80,24268.74,24285.95
11/21/2018,24541.65,24669.79,24463.28,24464.69
11/20/2018,24618.68,24707.26,24368.98,24465.64
11/19/2018,25392.61,25392.61,24900.98,25017.44
11/16/2018,25242.35,25510.23,25147.80,25413.22
11/15/2018,25061.48,25354.56,24787.79,25289.27
11/14/2018,25388.08,25501.29,24935.82,25080.50
11/13/2018,25321.21,25511.03,25193.78,25286.49
11/12/2018,25959.33,25966.71,25340.51,25387.18
11/09/2018,26149.11,26161.49,25882.91,25989.30
11/08/2018,26139.59,26277.82,26081.90,26191.22
11/07/2018,25788.46,26200.14,25765.88,26180.30
11/06/2018,25452.83,25651.86,25444.90,25635.01
11/05/2018,25261.47,25507.35,25261.47,25461.70
11/02/2018,25443.60,25578.98,25078.72,25270.83
11/01/2018,25142.08,25396.47,25108.11,25380.74
10/31/2018,25008.82,25336.55,25008.82,25115.76
10/30/2018,24482.04,24906.68,24415.69,24874.64
10/29/2018,24818.98,25040.58,24122.23,24442.92
10/26/2018,24770.25,24916.16,24445.19,24688.31
10/25/2018,24736.54,25104.29,24645.56,24984.55
10/24/2018,25172.88,25306.23,24533.19,24583.42
10/23/2018,25038.46,25307.70,24768.79,25191.43
10/22/2018,25492.14,25561.34,25236.05,25317.41
10/19/2018,25421.09,25608.71,25350.02,25444.34
10/18/2018,25645.56,25691.46,25236.01,25379.45
10/17/2018,25705.87,25810.09,25479.16,25706.68
10/16/2018,25351.53,25817.68,25351.53,25798.42
10/15/2018,25332.46,25482.42,25243.88,25250.55
10/12/2018,25407.63,25467.55,25000.83,25339.99
10/11/2018,25518.39,25683.64,24899.77,25052.83
10/10/2018,26441.73,26441.73,25593.65,25598.74
10/09/2018,26469.19,26539.94,26324.16,26430.57
10/08/2018,26399.45,26529.35,26223.09,26486.78
10/05/2018,26632.77,26676.16,26301.81,26447.05
10/04/2018,26784.08,26793.82,26471.61,26627.48
10/03/2018,26833.47,26951.81,26789.08,26828.39
10/02/2018,26648.91,26824.78,26627.66,26773.94
10/01/2018,26598.36,26737.98,26596.05,26651.21
09/28/2018,26407.66,26515.76,26383.57,26458.31
09/27/2018,26418.27,26557.01,26379.95,26439.93
09/26/2018,26536.86,26606.09,26349.34,26385.28
09/25/2018,26601.58,26634.85,26475.58,26492.21
09/24/2018,26705.25,26709.94,26548.68,26562.05
09/21/2018,26726.25,26769.16,26680.37,26743.50
09/20/2018,26519.39,26697.49,26519.39,26656.98
09/19/2018,26287.84,26464.41,26280.76,26405.76
09/18/2018,26076.21,26317.34,26076.21,26246.96
09/17/2018,26151.66,26184.47,26030.35,26062.12
09/14/2018,26169.56,26211.11,26068.29,26154.67
09/13/2018,26083.94,26191.64,26067.08,26145.99
09/12/2018,25989.07,26145.72,25929.43,25998.92
09/11/2018,25841.14,26019.92,25754.32,25971.06
09/10/2018,25991.91,26039.96,25854.13,25857.07
09/07/2018,25951.02,26002.99,25818.39,25916.54
09/06/2018,25973.02,26073.68,25880.84,25995.87
09/05/2018,25919.84,26011.22,25871.04,25974.99
09/04/2018,25916.07,25971.77,25805.95,25952.48
08/31/2018,25964.85,26028.83,25879.77,25964.82
08/30/2018,26099.01,26104.37,25934.80,25986.92
08/29/2018,26082.53,26167.94,26035.30,26124.57
08/28/2018,26092.70,26122.24,26037.85,26064.02
08/27/2018,25882.71,26067.57,25882.71,26049.64
08/24/2018,25688.58,25826.05,25688.58,25790.35
08/23/2018,25714.86,25762.56,25608.02,25656.98
08/22/2018,25825.06,25836.16,25722.43,25733.60
08/21/2018,25786.99,25888.82,25784.90,25822.29
08/20/2018,25727.70,25790.17,25716.41,25758.69
08/17/2018,25550.80,25728.16,25521.66,25669.32
08/16/2018,25294.97,25607.34,25294.97,25558.73
08/15/2018,25235.37,25235.37,24965.77,25162.41
08/14/2018,25215.69,25339.51,25201.87,25299.92
08/13/2018,25327.19,25381.39,25153.93,25187.70
08/10/2018,25401.19,25401.19,25222.88,25313.14
08/09/2018,25589.79,25613.31,25492.69,25509.23
08/08/2018,25615.72,25634.11,25557.48,25583.75
08/07/2018,25551.65,25692.72,25551.65,25628.91
08/06/2018,25437.43,25540.02,25381.38,25502.18
08/03/2018,25360.37,25467.90,25325.17,25462.58
08/02/2018,25256.45,25360.48,25120.07,25326.16
08/01/2018,25461.63,25488.80,25278.32,25333.82
07/31/2018,25345.21,25490.98,25345.21,25415.19
07/30/2018,25439.32,25500.16,25287.38,25306.83
07/27/2018,25520.52,25580.22,25370.07,25451.06
07/26/2018,25468.55,25587.24,25463.16,25527.07
07/25/2018,25183.70,25432.87,25113.55,25414.10
07/24/2018,25092.43,25286.62,25092.43,25241.94
07/23/2018,25036.90,25081.45,24983.33,25044.29
07/20/2018,25041.14,25124.10,24986.35,25058.12
07/19/2018,25139.15,25154.17,25052.62,25064.50
07/18/2018,25133.79,25215.32,25101.12,25199.29
07/17/2018,25033.92,25155.39,24989.61,25119.89
07/16/2018,25025.58,25072.41,24979.64,25064.36
07/13/2018,24926.07,25043.21,24890.06,25019.41
07/12/2018,24802.90,24939.97,24802.90,24924.89
07/11/2018,24789.48,24815.16,24663.82,24700.45
07/10/2018,24806.97,24945.38,24806.97,24919.66
07/09/2018,24519.20,24796.52,24518.43,24776.59
07/06/2018,24352.47,24520.29,24281.47,24456.48
07/05/2018,24285.82,24372.80,24177.44,24356.74
